url,name,status,kind,reason,startup,ratio,kbps,declared_kbps,n_variants,res,target,window,endlist,attempts_a,attempts_b,score,channel,cc
https://dai.google.com/linear/hls/event/JUr94WL2QAiVpGNHY5n5dA/master.m3u8,48 Hours (1080p),OK,hls,,2.07,29.88,5390,5859,7,1920x1080,9,64.9,0,1,1,78.4,48Hours.us,us
https://load-balancer.azotosolutions.com/cdnedge37/canale50/playlist.m3u8,50 Canale,DEAD,hls,timeout,,,,3486,1,1280x720,,,,1,1,9.3,50Canale.it,it
https://jmp2.uk/plu-68487fb3f212bedacf5a53e3.m3u8,50 Cent Action (720p),OK,hls,,0.32,48.96,844,3063,3,,5,25.0,0,1,1,97.2,50CentAction.us,us
http://wms.shared.streamshow.it/canale51/canale51/playlist.m3u8,51 Radio TV (480p) [Geo-blocked],SLOW,hls,,4.18,3.07,1603,1651,1,1280x720,12,28.9,0,1,2,15.0,51RadioTV.it,it
https://585b674743bbb.streamlock.net/9050/9050/playlist.m3u8,70-80 TV (1080P),OK,hls,,2.59,6.2,1171,1174,1,960x1080,20,28.8,0,1,1,48.9,7080TV.it,it
https://jmp2.uk/plu-5f4d878d3d19b30007d2e782.m3u8,70s Cinema,OK,hls,,1.64,39.53,2816,3063,3,,5,25.0,0,1,1,77.4,70sCinema.us,us
https://jmp2.uk/plu-5ca525b650be2571e3943c63.m3u8,80s Rewind,OK,hls,,0.31,33.96,2544,3063,3,,5,25.0,0,1,1,97.3,80sRewind.us,us
http://k3.usastreams.com/CableLatino/88stereo/playlist.m3u8,88 Stereo (720p) [Not 24/7],OK,hls,,2.96,2.21,1391,1509,1,1280x720,7,14.0,0,1,1,27.8,88Stereo.cr,cr
https://jmp2.uk/plu-6452c814939a590008567a3b.m3u8,90's Kids,OK,hls,,0.28,40.72,2459,3063,3,,5,25.0,0,1,1,97.8,90sKids.us,us
https://jmp2.uk/plu-6452c77ed3fdde00080eb3a8.m3u8,90s Kids TV 2,OK,hls,,0.29,37.75,2615,3063,3,,5,25.0,0,1,1,97.7,90sKidsTV2.us,us
https://jmp2.uk/plu-5f4d86f519358a00072b978e.m3u8,90s Throwback,OK,hls,,0.31,42.58,2131,3063,3,,5,25.0,0,1,1,97.3,90sThrowback.us,us
http://92news.vdn.dstreamone.net/92newshd/92hd/playlist.m3u8,92 News HD (720p),OK,hls,,0.5,22.66,1217,1215,1,1280x720,7,24.5,0,1,1,84.8,92NewsHD.pk,pk
https://live2.tensila.com/pearl-v-1.pearlfm/hls/live/mystream.m3u8,98.1 Pearl FM (720p),OK,hls,,0.35,25.12,1150,,1,,6,36.0,0,1,1,86.7,981PearlFM.sx,sx
https://cdn-1.pishow.tv/live/1211/master.m3u8,99TV (720p),DEAD,,http_404,,,,,,,,,,1,0,4.0,99TV.in,in
http://100automoto.tv:1935/bgtv1/autotv/playlist.m3u8,100% Auto Moto TV (406p) [Not 24/7],DEAD,,timeout,,,,,,,,,,2,0,0.0,100AutoMotoTV.bg,bg
http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8,100% News (576p),OK,hls,,1.89,6.2,1887,,1,,10,30.0,0,1,1,47.4,100NEWS.ua,ua
https://streaming101tv.es:19360/cadiz/cadiz.m3u8,101tv Cádiz (1080p),DEAD,,tls,,,,,,,,,,1,0,4.0,101tvCadiz.es,es
https://liveingesta318.cdnmedia.tv/101weblive/smil:malaga.smil/playlist.m3u8,101tv Malaga,DEAD,,http_403,,,,,,,,,,1,0,4.0,101tvMalaga.es,es
https://liveingesta318.cdnmedia.tv/101weblive/smil:sevilla.smil/playlist.m3u8,101tv Sevilla,DEAD,,http_403,,,,,,,,,,1,0,4.0,101tvSevilla.es,es
https://5db313b643fd8.streamlock.net/111/111/playlist.m3u8,111 TV (720p),OK,hls,,3.1,3.98,1780,1796,1,1280x720,14,29.2,0,1,1,34.8,111TV.it,it
https://hls.247box.live/hls/stream.m3u8,247 Box TV,OK,hls,,1.12,6.01,1022,,1,,5,100.0,0,1,1,62.7,247BoxTV.ir,ir
http://176.126.166.43:1935/live/312kino/playlist.m3u8,312 Кино (406p),DEAD,,timeout,,,,,,,,,,2,0,0.0,312Kino.kg,kg
http://176.126.166.43:1935/live/312musik/playlist.m3u8,312 ТВ (406p),DEAD,,timeout,,,,,,,,,,2,0,0.0,312TV.kg,kg
https://cdn-evacoder-tv.facecast.io/evacoder_hls_hi/CkxfR1xNUAJwTgtXTBZTAJli/index.m3u8,360° (1080p),OK,hls,,2.98,4.69,5955,6000,4,1920x1080,11,50.0,0,1,1,48.7,360.ru,ru
https://live-vgtrksmotrim.cdnvideo.ru/vgtrksmotrim/smotrim-live-03-srt.smil/playlist.m3u8,360° Новости (1080p),OK,hls,,3.43,2.38,9389,12100,5,1920x1080,5,15.0,0,1,1,36.1,360News.ru,ru
https://acceso.mediosdecostarica.com:3638/live/360rftvcrlive.m3u8,360 RFTV (576p) [Geo-blocked],OK,hls,,1.47,3.85,1837,,1,,4,78.0,0,1,1,53.6,360RFTV.cr,cr
https://dash3.antik.sk/live/test_360_tunebox_medium_atk/playlist.m3u8,360TuneBox (1080p),OK,hls,,1.54,3.93,3091,,1,,5,49.4,0,1,1,52.7,360TuneBox.nl,nl
https://turkmedya-live.ercdn.net/tv360/tv360.m3u8,360 TV (720p) [Not 24/7],OK,hls,,2.05,4.74,2891,2500,3,,6,60.0,0,1,1,54.7,360.tr,tr
http://stream.mcquack.net/70/index.m3u8,365 days TV (576p),OK,hls,,1.81,3.87,1775,1790,1,1048x576,5,20.0,0,1,1,48.8,365daysTV.ru,ru
https://cdn4.mjunoon.tv:8087/streamtest/140M/chunks.m3u8,365 News,OK,hls,,1.55,6.51,532,,1,,6,24.0,0,1,1,57.0,365News.pk,pk
https://cdn.jmvstream.com/w/LVW-8155/ngrp:LVW8155_41E1ciuCvO_all/playlist.m3u8,1001 Noites (720p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,1001Noites.br,br
https://jmp2.uk/plu-6720bc6cdaad7f000872a6e2.m3u8,2900 Happiness,OK,hls,,0.98,32.15,2547,3063,3,,5,25.0,0,1,1,87.3,2900Happiness.se,se
https://jmp2.uk/plu-65a67dd13af63d0008257f17.m3u8,90210,OK,hls,,0.95,36.87,2873,3063,3,,5,25.0,0,1,1,87.8,90210.de,de
http://88.212.15.27/live/test_rtvs_sport_hevc/playlist.m3u8,:Šport (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,Sport.sk,sk
https://5f1af61612fb5.streamlock.net/genteopa/videogenteopa_720p/playlist.m3u8,¡OPA! (720p),OK,hls,,2.64,4.58,2632,2908,1,1280x720,13,30.0,0,1,1,42.9,OPA.cr,cr
http://stream.mcquack.net/285/index.m3u8,¡Viva Latino! (1080p),OK,hls,,2.21,3.0,3927,3990,1,1920x1080,5,20.0,0,1,1,44.4,VivaLatino.ua,ua
https://tvsen3.aynaott.com/jzT482XQ/index.m3u8,&pictures (720p),DEAD,,timeout,,,,,,,,,,2,0,4.0,Andpictures.in,in
http://202.70.146.135:8000/play/a06c/index.m3u8,&TV HD (1080p),SLOW,hls,,3.2,1.28,4362,4600,1,,3,12.0,0,1,2,14.1,AndTV.in,in
https://amg01117-amg01117c1-amgplt0029.playout.now3.amagi.tv/playlist/amg01117-amg01117c1-amgplt0029/playlist.m3u8,&TV International (1080p),DEAD,other,not_playlist:application/vnd.apple.mpegurl,,,,,,,,,,1,0,4.0,AndTV.in,in
http://66.102.126.10:8000/play/a028/index.m3u8,&xplor HD (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,AndxplorHD.in,in
https://stream.plustv.by/plustv-web/plustv/playlist.m3u8,+TV (576p) [Geo-blocked],DEAD,,timeout,,,,,,,,,,2,0,4.0,PlusTV.by,by
http://stream.mcquack.net/263/index.m3u8,.black (576p),OK,hls,,2.11,3.16,4090,3860,1,1920x1080,5,20.0,0,1,1,46.3,black.ru,ru
http://5.188.159.128:8070/RED/index.m3u8,.red (576p),OK,hls,,2.31,2.74,3109,3990,1,1024x576,5,20.0,0,1,1,38.3,red.ru,ru
http://178.134.1.158:8081/red/index.m3u8,.red HD (1080p),OK,hls,,3.36,2.12,4461,4620,1,1920x1080,6,23.0,0,1,1,24.1,red.ru,ru
http://stream.mcquack.net/180/index.m3u8,.sci-fi (576p),OK,hls,,2.17,3.03,3778,3890,1,1920x1080,5,20.0,0,1,1,45.0,scifi.ru,ru
http://88.212.15.27/live/test_trojka_25p/playlist.m3u8,:24 (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,24.sk,sk
https://stream.a1mediagroep.nl/hls/a1tv.m3u8,A1 TV (1080p) [Not 24/7],OK,hls,,1.21,3.99,1577,,1,,4,72.0,0,1,1,57.8,A1TV.nl,nl
https://stream.sen-gt.com/A2iMusic/myStream/playlist.m3u8,A2i Music (720p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,A2iMusic.sn,sn
https://stream.sen-gt.com/A2iNaija/myStream/playlist.m3u8,A2i Naija (720p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,A2iNaija.sn,sn
https://stream.sen-gt.com/A2iReligion/myStream/playlist.m3u8,A2i Religion (720p) [Not 24/7],SLOW,hls,,4.45,3.22,2275,2388,1,1920x1080,12,30.0,0,1,2,22.1,A2iReligion.sn,sn
https://stream.sen-gt.com/A2itv/myStream/playlist.m3u8,A2i TV (1080p),SLOW,hls,,7.08,1.76,5283,5399,1,1920x1080,12,30.0,0,1,1,16.9,A2iTV.it,it
https://rnttwmjcin.turknet.ercdn.net/lcpmvefbyo/a2tv/a2tv.m3u8,A2TV (1080p),OK,hls,,3.17,9.52,2209,2000,4,1920x1080,10,1180.0,0,1,2,52.0,A2TV.tr,tr
https://183.bozztv.com/ssh101/ssh101/a7tvjarabacoa/playlist.m3u8,A7 TV (1080p),OK,hls,,0.49,15.81,6626,6365,1,1920x1080,5,22.7,0,1,1,88.5,A7TV.do,do
https://a7tvlive.ro/A7TV/A7TV/playlist.m3u8,A7TV (1080p),SLOW,hls,,6.01,2.27,4419,4419,1,1920x1080,15,30.0,0,1,1,19.1,A7TV.ro,ro
https://video1.getstreamhosting.com:1936/8250/8250/manifest.m3u8,A12 TV,OK,hls,,0.45,41.74,1489,2316,1,1280x720,17,20.5,0,1,1,92.6,A12TV.ci,ci
https://g5.vxral-slo.transport.edge-access.net/a12/ngrp:a24-100056_all/playlist.m3u8?sense=true,A24 (720p),OK,hls,,2.66,5.86,1209,1500,4,1280x720,10,57.7,0,1,1,52.7,A24.ar,ar
https://rnttwmjcin.turknet.ercdn.net/lcpmvefbyo/ahaber/ahaber.m3u8,A Haber (1080p),SLOW,hls,,4.12,7.46,2002,2000,4,1920x1080,10,1200.0,0,1,2,37.4,AHaber.tr,tr
https://fastly.live.brightcove.com/1846756479408303045/eu-central-1/6057955885001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiZWFxNWh4LmVncmVzcy53YzQ3bTEiLCJhY2NvdW50X2lkIjoiNjA1Nzk1NTg4NTAwMSIsImVobiI6ImZhc3RseS5saXZlLmJyaWdodGNvdmUuY29tIiwiaXNzIjoiYmxpdmUtcGxheWJhY2stc291cmNlLWFwaSIsInN1YiI6InBhdGhtYXB0b2tlbiIsImF1ZCI6WyI2MDU3OTU1ODg1MDAxIl0sImp0aSI6IjE4NDY3NTY0Nzk0MDgzMDMwNDUifQ.o6wb_VA-TVxl3ERgr7FKLlaTjY7smErmsf73QAydySE/playlist-hls-dvr.m3u8,A Punt (720p),OK,hls,,0.53,29.04,4597,5090,5,1920x1080,6,16200.0,0,1,1,101.2,APunt.es,es
https://rnttwmjcin.turknet.ercdn.net/lcpmvefbyo/aspor/aspor.m3u8,A Spor (1080p),OK,hls,,3.99,4.78,2206,2000,4,1920x1080,10,1200.0,0,1,1,33.7,ASpor.tr,tr
http://23.239.31.26:8989/aande/index.m3u8,A&E (720p),OK,hls,,0.42,10.82,3784,,1,,4,40.0,0,1,1,74.3,AE.us,us
http://138.121.15.230:9002/A&E/index.m3u8,A&E Latin America (1080p),SLOW,hls,,4.72,1.37,2283,2430,1,1920x1080,7,23.5,0,1,2,10.7,AELatinAmerica.us,us
http://170.83.16.50/AeE/index.m3u8,A&E Latin America Brazil (720p),OK,hls,,1.96,3.82,3459,3430,1,1280x720,6,22.4,0,1,1,47.5,AELatinAmerica.us,us
http://51.222.9.192:3589/stream/play.m3u8,A&R Canal Adventista (720p),OK,hls,,0.19,26.29,1335,,1,,4,79.4,0,1,1,85.4,ARCanal.pa,pa
https://mdstrm.com/live-stream-playlist/60b56be1000ea50835fa1e63.m3u8,A+ [Geo-blocked],DEAD,,http_403,,,,,,,,,,1,0,4.0,APlus.mx,mx
http://115.42.65.142:9981/stream/channelid/113328724,A-Plus TV (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,APlusTV.pk,pk
https://streamer1.connectto.com/AABC_WEB_1201/index.m3u8,AABC TV (480p),OK,hls,,1.06,8.38,948,930,1,870x480,6,22.4,0,1,1,70.1,KIIOLD104.us,us
https://mumt01.tangotv.in/O5aw8Zn3AADINATHTV/index.m3u8,Aadinath TV (576p),SLOW,hls,,4.92,3.26,990,970,1,488x360,7,24.0,0,2,2,16.9,AadinathTV.in,in
https://ml-pull-dvc-myco.io:2096/AAJ_ENTERTAINMENT/index.m3u8,Aaj Entertainment (1080p),DEAD,,tls,,,,,,,,,,1,0,4.0,AajEntertainment.pk,pk
https://stream.ottlive.co.in/aajkikhabar/index.m3u8,Aaj Ki Khabar (1080p),OK,hls,,0.82,23.19,3080,2700,3,1920x1080,8,80.0,0,1,1,94.9,AajKiKhabar.in,in
http://115.42.65.142:9981/stream/channelid/750987367,Aaj News (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,AajNews.pk,pk
http://103.213.31.109:90/AajtakHD/playlist.m3u8,Aaj Tak (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,AajTak.in,in
https://feeds.intoday.in/aajtak/api/aajtakhd/master.m3u8,Aaj Tak HD (1080p),OK,hls,,2.26,3.21,3181,2500,12,1920x1080,6,60.0,0,1,1,56.2,AajTak.in,in
http://tvsen5.aynascope.net/Wm9Lv2RjZGT6/index.m3u8,Aakaash Aath (576p),OK,hls,,2.58,6.61,147,100,1,,10,54.0,0,1,1,37.6,AakaashAath.in,in
https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/amarbanglatv.stream/playlist.m3u8,Aamar Bangla (720p),OK,hls,,2.19,6.41,1354,1356,1,1280x720,12,48.0,0,1,1,52.6,AamarBangla.in,in
https://stream.ottlive.co.in/aryatvtamil/index.m3u8,Aaryaa TV (1080p),SLOW,hls,,5.0,1.69,5348,5580,1,1920x1080,6,24.0,0,1,2,16.5,AaryaaTV.in,in
https://mumt04.tangotv.in/m18aqlK4AASEERVATHAMTV/index.m3u8,Aaseervatham TV (576p),SLOW,hls,,4.75,3.13,978,750,1,480x360,7,24.0,0,2,2,16.5,AaseervathamTV.in,in
https://aasthaott.akamaized.net/110923/smil:aasthatv.smil/index.m3u8,Aastha (720p),OK,hls,,0.82,3.58,4889,4628,5,1920x1080,4,32.0,0,1,2,78.7,Aastha.in,in
http://103.175.73.12:8080/live/339/master.m3u8,Aastha Bhajan (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,AasthaBhajan.in,in
https://mumt04.tangotv.in/m18aqlK4AASTHAGUJARATI/index.m3u8,Aastha Gujarati (576p),SLOW,hls,,4.73,3.72,1008,960,1,488x360,7,24.0,0,2,2,18.0,AasthaGujarati.in,in
https://aasthaott.akamaized.net/110923/smil:aasthakannada.smil/playlist.m3u8,Aastha Kannada (480p),OK,hls,,1.92,2.96,1996,1928,5,704x396,5,32.0,0,1,1,55.5,AasthaKannada.in,in
https://aasthaott.akamaized.net/110923/smil:aasthaprime1.smil/master.m3u8,Aastha Prime 1 (720p),OK,hls,,2.19,2.69,2610,2628,5,1280x720,11,32.0,0,1,1,53.0,AasthaPrime1.in,in
http://103.175.73.12:8080/live/338/master.m3u8,Aastha SD (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,Aastha.in,in
https://aasthaott.akamaized.net/110923/smil:aasthatamil.smil/playlist.m3u8,Aastha Tamil (480p),OK,hls,,2.01,3.4,2039,1928,5,704x396,5,32.0,0,1,1,55.4,AasthaTamil.in,in
https://aasthaott.akamaized.net/110923/smil:aasthatelugu.smil/playlist.m3u8,Aastha Telugu (480p),OK,hls,,2.08,3.21,1933,1928,5,704x396,6,32.0,0,1,1,53.8,AasthaTelugu.in,in
http://45.77.66.224:1935/athavantv/live/playlist.m3u8,Aathavan TV (720p) [Not 24/7],DEAD,,timeout,,,,,,,,,,2,0,0.0,AathavanTV.uk,uk
http://145.239.5.177/332/index.m3u8,AB1 (720p),DEAD,,http_403,,,,,,,,,,1,0,0.0,AB1.fr,fr
https://ncdn.telewebion.ir/abadan/live/playlist.m3u8,Abadan,OK,hls,,3.55,2.23,1635,1515,2,720x576,2,601.0,0,1,2,30.0,AbadanTV.ir,ir
https://abaitv-stream.qazcdn.com/abaitv/abaitv/playlist.m3u8,Abai TV (720p),SLOW,hls,,5.43,6.15,6434,6550,4,1920x1080,10,30.0,0,1,2,35.7,AbaiTV.kz,kz
https://amg19223-amg19223c12-amgplt0352.playout.now3.amagi.tv/playlist/amg19223-amg19223c12-amgplt0352/playlist.m3u8,Abante TV (1080p),OK,hls,,0.57,28.46,4876,5130,4,1920x1080,6,12.0,0,1,1,100.4,AbanteTV.ph,ph
http://115.42.65.142:9981/stream/channelid/852828604,Abb Takk (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,AbbTakk.pk,pk
http://190.11.225.124:5000/live/abc_hd/playlist.m3u8,ABC (1080p),SLOW,hls,,4.3,2.23,5334,,1,,10,47.0,0,1,2,6.9,ABC.us,us
https://aegis-cloudfront-1.tubi.video/c28d1ca8-9467-4798-81dc-09c1d6e90be1/playlist.m3u8,ABC 2 Baltimore MD (WMAR) (720p),OK,hls,,1.1,7.89,4184,4715,6,1920x1080,7,60.1,0,1,1,81.4,ABC.us,us
https://linear-710.frequency.stream/dist/stirr/710/hls/master/playlist.m3u8,ABC 2 Portland OR (KATU) (1080p),DEAD,,http_503,,,,,,,,,,1,0,4.0,CW.us,us
https://linear-700.frequency.stream/dist/stirr/700/hls/master/playlist.m3u8,ABC 4 Charleston SC (WCIV) (1080p),OK,hls,,0.3,47.42,5463,6053,5,1920x1080,7,58.7,1,1,1,100.5,MNT.us,us
https://linear-709.frequency.stream/dist/stirr/709/hls/master/playlist.m3u8,ABC 4 Seattle WA (KOMO) (1080p),OK,hls,,0.86,53.67,5285,6053,5,1920x1080,7,59.0,1,1,1,92.1,CW.us,us
https://d3svnrf3rmq619.cloudfront.net/krgv-live/smil:krgv-live.smil/playlist.m3u8,ABC 5,OK,hls,,3.15,3.6,3418,2128,4,1280x720,11,30.0,0,1,1,41.2,ABC.us,us
https://aegis-cloudfront-1.tubi.video/c2e3094d-ad56-4c5f-9655-cd80df71fbab/playlist.m3u8,ABC 5 Boston MA (WCVB) (720p),OK,hls,,0.44,36.54,1695,3193,4,1280x720,7,54.1,0,1,1,100.7,TrueCrimeNetwork.us,us
https://amg01942-amg01942c2-stirr-us-10173.playouts.now.amagi.tv/playlist.m3u8,ABC 5 St. Paul MN (KSTP) (1080p),OK,hls,,0.37,44.31,4114,4715,6,1920x1080,7,60.1,0,1,1,104.4,ABC.us,us
https://amg01942-amg01942c6-stirr-us-10178.playouts.now.amagi.tv/playlist.m3u8,ABC 6 Austin TX (KAAL) (1080p),OK,hls,,0.39,44.95,4549,5252,6,1920x1080,7,48.0,0,1,1,104.2,ABC.us,us
https://linear-689.frequency.stream/dist/stirr/689/hls/master/playlist.m3u8,ABC 6 Columbus OH (WSYX) (1080p),OK,hls,,1.28,16.43,5411,6053,5,1920x1080,7,54.3,1,1,1,80.0,ABC.us,us
https://aegis-cloudfront-1.tubi.video/2dba5dd9-4097-45e3-b169-56735cc48476/playlist.m3u8,ABC 7 Albuquerque NM (KOAT) (720p),OK,hls,,0.41,27.71,2190,3193,4,1280x720,7,60.1,0,1,1,99.9,ABC.us,us
https://content.uplynk.com/channel/64ca339f04964a5e961c3207a7771bf1.m3u8,ABC 7 Denver CO (KMGH) (720p),OK,hls,,1.09,14.75,2527,2785,5,1280x720,8,32.8,0,1,1,84.3,ABC.us,us
https://linear-681.frequency.stream/dist/stirr/681/hls/master/playlist.m3u8,ABC 7 Washington DC (WJLA) (1080p),OK,hls,,0.76,35.81,5381,6053,5,1920x1080,7,55.8,1,1,1,93.6,ABC.us,us
https://aegis-cloudfront-1.tubi.video/b77ffe96-c5d1-43a7-8687-306ff244d725/playlist.m3u8,ABC 9 Manchester NH (WMUR-TV) (720p),OK,hls,,0.5,28.1,2015,3193,4,1280x720,7,60.1,0,1,1,98.7,ABC.us,us
https://amg00327-coxmediagroup-wftvbreaking-ono-hec7b.amagi.tv/playlist/amg00327-coxmediagroup-wftvbreaking-ono/playlist.m3u8,ABC 9 Orlando FL (WFTV) (720p),OK,hls,,0.7,30.4,5520,7619,5,1920x1080,7,60.0,0,1,1,99.1,ABC.us,us
https://aegis-cloudfront-1.tubi.video/a53514a7-f2aa-4d34-802e-c2b5594fc0d7/playlist.m3u8,ABC 9 Tucson AZ (KGUN) (720p),OK,hls,,1.36,8.11,4215,4715,6,1920x1080,7,60.1,0,1,1,77.7,ABC.us,us
https://amg01942-amg01942c3-stirr-us-10196.playouts.now.amagi.tv/playlist.m3u8,ABC 10 Duluth MN (WDIO) (1080p),OK,hls,,0.39,41.2,4687,5252,6,1920x1080,7,60.1,0,1,1,104.2,ABC.us,us
https://aegis-cloudfront-1.tubi.video/1a352414-3a30-4f42-b14b-c091d02a5e45/playlist.m3u8,ABC 10 San Diego CA (KGTV) (720p),OK,hls,,1.2,8.54,4040,4715,6,1920x1080,7,60.1,0,1,1,80.6,ABC.us,us
https://aegis-cloudfront-1.tubi.video/ec903a48-3638-4d0b-ac89-813e147bca58/playlist.m3u8,ABC 12 Milwaukee WI (WISN) (720p),OK,hls,,0.53,32.67,1997,3193,4,1280x720,7,60.1,0,1,1,99.4,ABC.us,us
https://linear-695.frequency.stream/dist/stirr/695/hls/master/playlist.m3u8,ABC 13 Asheville NC (WLOS) (1080p),OK,hls,,1.45,16.04,5128,6053,5,1920x1080,7,58.4,1,1,1,77.3,ABC.us,us
https://content.uplynk.com/channel/39919d3f7a074eefa8bf579214e952f9.m3u8,ABC 13 Las Vegas NV (KTNV) (720p),OK,hls,,1.52,10.31,5383,6547,5,1280x720,8,32.8,0,1,1,74.7,CW.us,us
https://linear-696.frequency.stream/dist/stirr/696/hls/master/playlist.m3u8,ABC 15 Myrtle Beach FL (WPDE) (1080p),OK,hls,,1.18,14.83,5424,6053,5,1920x1080,7,57.0,1,1,1,80.6,ABC.us,us
https://aegis-cloudfront-1.tubi.video/e923f4ce-7229-4e01-a25e-d453993dab82/playlist.m3u8,ABC 15 Phoenix AZ (KNXV) (720p),OK,hls,,1.01,8.49,4641,4715,6,1920x1080,7,60.1,0,1,1,83.4,KNXVTV611.us,us
https://linear-690.frequency.stream/dist/stirr/690/hls/master/playlist.m3u8,ABC 22 Dayton OH (WKEF) (1080p),OK,hls,,1.07,37.08,5404,6053,5,1920x1080,7,58.0,1,1,1,88.9,Roar.us,us
https://aegis-cloudfront-1.tubi.video/69c4e4f9-84fa-43eb-b38e-6d1f9464ca73/playlist.m3u8,ABC 23 Bakersfield CA (KERO) (720p),OK,hls,,0.94,8.36,4025,4715,6,1920x1080,7,60.1,0,1,1,84.3,ABC.us,us
https://content.uplynk.com/channel/9d4e02c9c3544c269d32e6b316792c8f.m3u8,ABC 25 News Central Texas (720p),OK,hls,,0.85,28.31,1540,2638,5,1280x720,8,32.8,0,1,1,93.5,ABC.us,us
https://aegis-cloudfront-1.tubi.video/e739361e-fa12-4cac-92f3-e0dbf332cd88/playlist.m3u8,ABC 27 Tallahassee FL (WTXL) (720p),OK,hls,,1.31,8.2,4232,4715,6,1920x1080,7,60.1,0,1,1,78.6,ABC.us,us
https://pubads.g.doubleclick.net/ssai/event/tQD6w9OJQVOobcyV3Dammw/master.m3u8,ABC (WPLG-DT1) Miami FL (720p),DEAD,hls,media_http_404,,,,5359,5,1280x720,,,,1,1,17.3,WPLG101.us,us
https://c.mjh.nz/abc-me.m3u8,ABC Entertains (720p),OK,hls,,3.9,2.63,2931,3633,4,1280x720,6,3600.0,0,1,1,27.2,ABCEntertains.au,au
https://c.mjh.nz/abc-kids.m3u8,ABC Kids,OK,hls,,3.45,2.85,1271,2459,4,1280x720,6,3600.0,0,1,2,34.6,ABCKids.au,au
https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8,ABC News (720p),OK,hls,,0.77,28.95,3058,4806,4,1280x720,6,60.0,0,1,1,94.9,ABCNews.au,au
https://jmp2.uk/plu-6508be683a0d700008c534e4.m3u8,ABC News Live (720p),OK,hls,,0.32,45.87,844,3063,3,,5,25.0,0,1,1,97.2,ABCNewsLive.us,us
https://abcnews-streams.akamaized.net/hls/live/2023560/abcnewshudson1/master.m3u8,ABC News Live 1 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive1.us,us
https://abcnews-streams.akamaized.net/hls/live/2023561/abcnewshudson2/master.m3u8,ABC News Live 2 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive2.us,us
https://abcnews-streams.akamaized.net/hls/live/2023562/abcnewshudson3/master.m3u8,ABC News Live 3 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive3.us,us
https://abcnews-streams.akamaized.net/hls/live/2023563/abcnewshudson4/master.m3u8,ABC News Live 4 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive4.us,us
https://abcnews-streams.akamaized.net/hls/live/2023564/abcnewshudson5/master.m3u8,ABC News Live 5 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive5.us,us
https://abcnews-streams.akamaized.net/hls/live/2023565/abcnewshudson6/master.m3u8,ABC News Live 6 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive6.us,us
https://abcnews-streams.akamaized.net/hls/live/2023566/abcnewshudson7/master.m3u8,ABC News Live 7 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive7.us,us
https://abcnews-streams.akamaized.net/hls/live/2023567/abcnewshudson8/master.m3u8,ABC News Live 8 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive8.us,us
https://abcnews-streams.akamaized.net/hls/live/2023568/abcnewshudson9/master.m3u8,ABC News Live 9 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive9.us,us
https://abcnews-streams.akamaized.net/hls/live/2023569/abcnewshudson10/master.m3u8,ABC News Live 10 (720p),DEAD,hls,media_http_404,,,,4058,10,1280x720,,,,1,1,17.3,ABCNewsLive10.us,us
https://live-evg10.tv360.bitel.com.pe/bitel/abctv/playlist.m3u8,ABC Teleshow (720p),DEAD,,http_404,,,,,,,,,,1,0,4.0,ABCTeleshow.pe,pe
